n_estimators,eta,max_depth,l2_leaf_reg,colsample_bylevel,subsample,max_bin,random_seed,silent,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time
400.0,1.0,2.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.5029,0.3419,0.313,0.1774,0.2041,0.2087,147829959774317.1,174770343116237.4,178948311550783.47,1.15
400.0,1.0,2.0,0.9,0.25,0.25,256.0,19260817.0,1.0,0.492,0.344,0.3301,0.1794,0.2038,0.2061,149510914846289.9,174121091355079.3,176463115057710.28,0.98
200.0,0.01,2.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.3039,0.3068,0.2976,0.21,0.2095,0.211,219460186216615.5,220051788585666.8,220236888164821.3,0.51
200.0,1.0,4.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.5942,0.2466,0.2506,0.1603,0.2184,0.218,125756484115588.94,178916933097940.25,181710470655892.38,0.64
200.0,1.0,2.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.4535,0.3641,0.3473,0.186,0.2007,0.2034,158591413214785.8,174770615662640.06,177027741666221.53,0.52
200.0,1.0,2.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.4626,0.3681,0.3302,0.1845,0.2,0.206,157456721506663.8,174672966355122.66,180162083953696.84,0.61
200.0,1.0,2.0,0.9,0.25,0.25,256.0,19260817.0,1.0,0.4527,0.3611,0.3493,0.1862,0.2011,0.2031,160075767465696.03,175358976245069.4,177420208044044.56,0.53
200.0,1.0,2.0,0.9,0.25,0.25,4096.0,19260817.0,1.0,0.4527,0.3611,0.3493,0.1862,0.2011,0.2031,160075767465696.03,175358976245069.4,177420208044044.56,0.53
400.0,0.01,4.0,0.9,0.25,0.25,1024.0,19260817.0,1.0,0.3979,0.3928,0.3731,0.1953,0.1961,0.1993,184485980183737.34,187804443987864.06,188501618906259.78,1.21
400.0,0.01,2.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.3512,0.3547,0.3398,0.2027,0.2021,0.2046,199308795534969.97,200664587203919.88,200666229878054.56,0.95
400.0,0.01,2.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.3508,0.3546,0.3395,0.2028,0.2022,0.2046,199360822244989.0,200699505686151.97,200736270212291.4,1.12
400.0,0.01,2.0,0.9,0.25,0.25,256.0,19260817.0,1.0,0.3512,0.3547,0.3398,0.2027,0.2021,0.2046,199315190615917.22,200670242647789.3,200672578593467.84,0.96
400.0,0.01,2.0,0.9,0.25,0.25,4096.0,19260817.0,1.0,0.3512,0.3547,0.3398,0.2027,0.2021,0.2046,199315190615917.22,200670242647789.3,200672578593467.84,0.95
400.0,1.0,4.0,0.9,0.25,0.25,256.0,19260817.0,1.0,0.6879,0.1847,0.1987,0.1406,0.2272,0.2254,103007655117691.34,182061720981413.06,182822446587425.5,1.22
400.0,1.0,2.0,0.7,0.25,0.25,256.0,19260817.0,1.0,0.4922,0.344,0.3256,0.1793,0.2038,0.2068,150193820246096.88,174987696308628.75,177977712793049.06,0.98
400.0,1.0,2.0,0.9,0.25,0.5,256.0,19260817.0,1.0,0.5029,0.3419,0.313,0.1774,0.2041,0.2087,147829959774317.1,174770343116237.4,178948311550783.47,1.15
400.0,1.0,4.0,0.7,0.25,0.25,1024.0,19260817.0,1.0,0.6847,0.1934,0.1613,0.1413,0.226,0.2306,102466431255330.88,180998875950272.12,183998798740163.94,1.24
400.0,1.0,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.4909,0.3453,0.3211,0.1796,0.2036,0.2074,150879711153769.38,175080095423781.22,180624943811901.5,0.97
400.0,1.0,2.0,0.7,0.25,0.5,1024.0,19260817.0,1.0,0.5029,0.3417,0.3258,0.1774,0.2042,0.2067,147778041468008.2,174953994521310.25,177266701424549.0,1.11
400.0,1.0,2.0,0.7,0.25,0.25,4096.0,19260817.0,1.0,0.4922,0.344,0.3256,0.1793,0.2038,0.2068,150193820246096.88,174987696308628.75,177977712793049.06,0.99
400.0,1.0,4.0,0.9,0.25,0.5,1024.0,19260817.0,1.0,0.7148,0.1578,0.1549,0.1344,0.2309,0.2314,96507711586182.69,184212321551100.78,183575739383587.3,1.52
400.0,1.0,2.0,0.9,0.25,0.5,4096.0,19260817.0,1.0,0.5029,0.3419,0.313,0.1774,0.2041,0.2087,147829959774317.1,174770343116237.4,178948311550783.47,1.13
200.0,1.0,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.4585,0.3589,0.3343,0.1852,0.2015,0.2054,157512028972294.47,175615549573388.62,179795794247977.88,0.68
400.0,0.01,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.3513,0.3551,0.3401,0.2027,0.2021,0.2045,199208680101249.34,200534821571776.8,200571883249460.78,1.27
400.0,1.0,4.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.721,0.1675,0.1303,0.1329,0.2296,0.2348,94916316753862.8,185346898388419.25,186177479131461.4,1.82
400.0,1.0,2.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.4977,0.3394,0.3214,0.1783,0.2045,0.2074,147945941326749.75,174487345608383.94,178402939135881.03,1.3
400.0,1.0,2.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.5015,0.3427,0.3133,0.1777,0.204,0.2086,147933254828082.12,174846141355448.2,179629573833139.56,1.29
200.0,0.01,2.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.3038,0.3072,0.2978,0.21,0.2094,0.211,219401202990286.5,219923779648988.25,220146900643855.88,0.7
200.0,1.0,4.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.6156,0.2523,0.2125,0.156,0.2176,0.2234,121183341658430.0,180154677612182.0,183289448951581.2,0.97
200.0,1.0,2.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.4556,0.3486,0.3369,0.1857,0.2031,0.205,157584356910328.53,175670198634089.72,177778720943705.66,0.72
200.0,1.0,2.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.4585,0.3589,0.3343,0.1852,0.2015,0.2054,157512028972294.47,175615549573388.62,179795794247977.88,0.67
200.0,1.0,2.0,0.9,0.25,0.75,4096.0,19260817.0,1.0,0.4585,0.3589,0.3343,0.1852,0.2015,0.2054,157512028972294.47,175615549573388.62,179795794247977.88,0.69
400.0,0.01,4.0,0.9,0.25,0.75,1024.0,19260817.0,1.0,0.3982,0.3928,0.3728,0.1952,0.1961,0.1994,184386345059514.0,187773926420993.94,188500902420527.4,1.8
400.0,0.01,2.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.3513,0.3552,0.3403,0.2027,0.2021,0.2045,199166651182852.72,200486959021651.66,200517947436546.84,1.25
400.0,0.01,2.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.3513,0.3551,0.3401,0.2027,0.2021,0.2045,199208680101249.34,200534821571776.8,200571883249460.78,1.3
400.0,0.01,2.0,0.9,0.25,0.75,4096.0,19260817.0,1.0,0.3513,0.3551,0.3401,0.2027,0.2021,0.2045,199208680101249.34,200534821571776.8,200571883249460.78,1.27
400.0,1.0,4.0,0.9,0.25,0.75,256.0,19260817.0,1.0,0.721,0.1675,0.1303,0.1329,0.2296,0.2348,94916316753862.8,185346898388419.25,186177479131461.4,1.83
400.0,1.0,2.0,0.7,0.25,0.75,256.0,19260817.0,1.0,0.4977,0.3394,0.3214,0.1783,0.2045,0.2074,147945941326749.75,174487345608383.94,178402939135881.03,1.29
400.0,1.0,4.0,0.7,0.25,0.75,1024.0,19260817.0,1.0,0.7224,0.148,0.1274,0.1326,0.2323,0.2352,95520379683709.86,183787639491530.06,187148826926176.34,1.85
400.0,1.0,2.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.504,0.3473,0.3124,0.1772,0.2033,0.2088,147270634241952.56,172662732192577.06,179152539836472.06,1.31
400.0,1.0,2.0,0.7,0.25,0.75,4096.0,19260817.0,1.0,0.4977,0.3394,0.3214,0.1783,0.2045,0.2074,147945941326749.75,174487345608383.94,178402939135881.03,1.3
200.0,1.0,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.4673,0.3551,0.3242,0.1837,0.2021,0.207,155240377345397.38,173355737135346.53,179170199422035.38,0.61
400.0,0.01,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.3588,0.361,0.3468,0.2015,0.2012,0.2035,196669100264364.97,198183307640451.12,198340516563634.44,1.15
400.0,1.0,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.7136,0.161,0.1376,0.1347,0.2305,0.2338,95629403483491.5,178417071261936.2,188349669571259.78,1.56
400.0,1.0,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.5095,0.337,0.3228,0.1762,0.2049,0.2072,146655037942380.28,174987562558437.44,177877710146278.8,1.16
400.0,1.0,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.5054,0.3277,0.3138,0.177,0.2063,0.2086,147188012322231.16,174103352358348.6,177560896585982.22,1.11
400.0,1.0,2.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.5196,0.328,0.3249,0.1744,0.2063,0.2069,144224056100617.53,176284263452633.72,177077973916048.5,1.43
400.0,1.0,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.5093,0.3338,0.2993,0.1763,0.2054,0.2107,146272622141327.25,173582047690798.6,179502558481916.6,1.17
200.0,0.01,2.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.317,0.3192,0.309,0.208,0.2076,0.2093,215423967178019.9,216075437932951.7,216581896110370.38,0.61
400.0,0.01,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.4023,0.3941,0.3745,0.1946,0.1959,0.1991,182400078972335.78,186267285687264.88,187084947399741.0,1.53
400.0,0.01,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.3588,0.3609,0.3468,0.2015,0.2012,0.2035,196694675351292.16,198207621530844.0,198350145526690.0,1.12
400.0,0.01,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.3577,0.3598,0.3453,0.2017,0.2013,0.2037,197192365871711.2,198695591700142.16,198932977958233.66,1.05
400.0,0.01,2.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.3588,0.3603,0.347,0.2015,0.2013,0.2034,196382946370269.06,197966055044393.5,198009673327361.2,1.38
400.0,0.01,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.3588,0.361,0.3468,0.2015,0.2012,0.2035,196669100264364.97,198183307640451.12,198340516563634.44,1.09
400.0,0.01,2.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.3588,0.361,0.3468,0.2015,0.2012,0.2035,196669100264364.97,198183307640451.12,198340516563634.44,1.15
200.0,1.0,4.0,0.3,0.75,0.25,1024.0,19260817.0,1.0,0.6179,0.2367,0.2195,0.1555,0.2199,0.2224,120039274543990.94,174854943014310.3,182606766855326.94,0.83
200.0,1.0,2.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.4708,0.3446,0.336,0.1831,0.2037,0.2052,154396233770711.47,175057796278573.84,177970189254558.56,0.62
200.0,1.0,2.0,0.3,0.5,0.25,1024.0,19260817.0,1.0,0.4649,0.355,0.3316,0.1841,0.2021,0.2058,156019366219904.16,173727262854913.9,178137113667288.25,0.59
200.0,1.0,2.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.4758,0.3446,0.3508,0.1822,0.2037,0.2029,154547649763080.78,177363394051685.6,176157013701743.38,0.73
200.0,1.0,2.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.4673,0.3551,0.3242,0.1837,0.2021,0.207,155240377345397.38,173355737135346.53,179170199422035.38,0.61
200.0,1.0,2.0,0.3,0.75,0.25,4096.0,19260817.0,1.0,0.4673,0.3551,0.3242,0.1837,0.2021,0.207,155240377345397.38,173355737135346.53,179170199422035.38,0.62
400.0,1.0,4.0,0.5,0.75,0.25,1024.0,19260817.0,1.0,0.7131,0.1649,0.1258,0.1348,0.23,0.2354,97205641929515.69,183259101597320.56,186826175339883.4,1.53
400.0,1.0,2.0,0.5,0.5,0.25,1024.0,19260817.0,1.0,0.5067,0.337,0.3164,0.1767,0.2049,0.2082,146460048457041.97,174721658190551.84,175949341647970.53,1.08
400.0,1.0,2.0,0.5,0.75,0.5,1024.0,19260817.0,1.0,0.5183,0.3445,0.3209,0.1747,0.2037,0.2075,145394964510953.28,174105564415600.47,177962850336051.9,1.4
400.0,1.0,2.0,0.5,0.75,0.25,256.0,19260817.0,1.0,0.5095,0.337,0.3228,0.1762,0.2049,0.2072,146655037942380.28,174987562558437.44,177877710146278.8,1.14
400.0,1.0,2.0,0.5,0.75,0.25,4096.0,19260817.0,1.0,0.5095,0.337,0.3228,0.1762,0.2049,0.2072,146655037942380.28,174987562558437.44,177877710146278.8,1.18
400.0,1.0,4.0,0.3,0.75,0.25,256.0,19260817.0,1.0,0.7136,0.161,0.1376,0.1347,0.2305,0.2338,95629403483491.5,178417071261936.2,188349669571259.78,1.55
400.0,1.0,2.0,0.3,0.5,0.25,256.0,19260817.0,1.0,0.5054,0.3277,0.3138,0.177,0.2063,0.2086,147188012322231.16,174103352358348.6,177560896585982.22,1.07
400.0,1.0,2.0,0.3,0.75,0.5,256.0,19260817.0,1.0,0.5196,0.328,0.3249,0.1744,0.2063,0.2069,144224056100617.53,176284263452633.72,177077973916048.5,1.4
200.0,1.0,2.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.4761,0.3427,0.3362,0.1821,0.204,0.2051,153930029792099.34,176715958948864.62,177515118708064.28,0.88
400.0,0.01,2.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.359,0.3608,0.3473,0.2015,0.2012,0.2034,196424659331028.22,197981818475557.25,198043170642743.66,1.59
400.0,1.0,4.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.7604,0.0634,0.0772,0.1232,0.2435,0.2419,84264724049656.23,188281945661864.25,189721890605610.0,2.42
400.0,1.0,2.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.5206,0.3338,0.3182,0.1742,0.2054,0.2079,144688131443780.38,175678398297996.3,177676050334155.34,1.52
400.0,1.0,2.0,0.3,0.75,0.75,256.0,19260817.0,1.0,0.523,0.3242,0.3061,0.1738,0.2069,0.2097,143642364884847.0,176332034314564.53,178380499195840.8,1.64
200.0,0.01,2.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.3169,0.3188,0.3089,0.208,0.2077,0.2093,215416882733794.1,216114168337533.75,216605634439809.44,0.85
400.0,0.01,4.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.4023,0.3942,0.3746,0.1945,0.1958,0.1991,182095500305582.3,185942706928127.12,186753621836960.6,2.39
400.0,0.01,2.0,0.5,0.75,0.75,1024.0,19260817.0,1.0,0.359,0.3608,0.3472,0.2015,0.2012,0.2034,196416630158847.1,197984925133733.25,198039977033306.88,1.6
400.0,0.01,2.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.3579,0.3596,0.3451,0.2017,0.2014,0.2037,196981274949145.16,198558307812082.44,198721517130491.94,1.46
400.0,0.01,2.0,0.3,0.75,0.75,256.0,19260817.0,1.0,0.359,0.3608,0.3473,0.2015,0.2012,0.2034,196424659331028.22,197981818475557.25,198043170642743.66,1.59
400.0,0.01,2.0,0.3,0.75,0.75,4096.0,19260817.0,1.0,0.359,0.3608,0.3473,0.2015,0.2012,0.2034,196424659331028.22,197981818475557.25,198043170642743.66,1.61
200.0,1.0,4.0,0.3,0.75,0.75,1024.0,19260817.0,1.0,0.6512,0.1678,0.1828,0.1486,0.2296,0.2276,112493715114230.72,181178200956065.25,184430005526004.34,1.27
200.0,1.0,2.0,0.5,0.75,0.75,1024.0,19260817.0,1.0,0.477,0.3514,0.3414,0.182,0.2027,0.2043,153838677622576.25,175091000436244.47,176738484644375.66,0.88
200.0,1.0,2.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.4768,0.3547,0.3388,0.182,0.2021,0.2047,153383999681826.53,174359358800126.3,176065645350128.25,0.83
200.0,1.0,2.0,0.3,0.75,0.75,256.0,19260817.0,1.0,0.4761,0.3427,0.3362,0.1821,0.204,0.2051,153930029792099.34,176715958948864.62,177515118708064.28,0.89
200.0,1.0,2.0,0.3,0.75,0.75,4096.0,19260817.0,1.0,0.4761,0.3427,0.3362,0.1821,0.204,0.2051,153930029792099.34,176715958948864.62,177515118708064.28,0.88
400.0,1.0,4.0,0.3,0.5,0.75,1024.0,19260817.0,1.0,0.7464,0.1134,0.1127,0.1267,0.2369,0.2372,88253238311201.36,184508083351577.0,189816469995725.7,2.23
400.0,1.0,2.0,0.5,0.5,0.75,1024.0,19260817.0,1.0,0.521,0.3314,0.3146,0.1742,0.2058,0.2084,144348747663344.72,174119982814565.38,176264106731755.5,1.53
400.0,1.0,2.0,0.3,0.5,0.5,1024.0,19260817.0,1.0,0.5166,0.3259,0.3218,0.175,0.2066,0.2073,145146240176238.22,173419917425824.75,175204497040472.47,1.3
400.0,1.0,2.0,0.3,0.5,0.75,256.0,19260817.0,1.0,0.5206,0.3338,0.3182,0.1742,0.2054,0.2079,144688131443780.38,175678398297996.3,177676050334155.34,1.5
400.0,1.0,2.0,0.3,0.5,0.75,4096.0,19260817.0,1.0,0.5206,0.3338,0.3182,0.1742,0.2054,0.2079,144688131443780.38,175678398297996.3,177676050334155.34,1.5
400.0,1.0,4.0,0.3,0.75,0.5,1024.0,19260817.0,1.0,0.748,0.1068,0.0953,0.1263,0.2378,0.2395,88015937094966.42,184707336545617.4,187437746649078.88,1.97
400.0,1.0,2.0,0.3,0.75,0.5,4096.0,19260817.0,1.0,0.5196,0.328,0.3249,0.1744,0.2063,0.2069,144224056100617.53,176284263452633.72,177077973916048.5,1.42
400.0,1.0,4.0,0.3,0.75,0.75,256.0,19260817.0,1.0,0.7604,0.0634,0.0772,0.1232,0.2435,0.2419,84264724049656.23,188281945661864.25,189721890605610.0,2.42
400.0,1.0,2.0,0.5,0.75,0.75,256.0,19260817.0,1.0,0.5215,0.3218,0.3154,0.1741,0.2072,0.2083,144490368787456.62,177948183027209.84,177821384992058.6,1.68
400.0,1.0,2.0,0.3,0.75,0.75,64.0,19260817.0,1.0,0.5205,0.3528,0.3126,0.1743,0.2024,0.2087,143443638326078.8,170134335951164.75,177493404613689.16,1.6
400.0,1.0,4.0,0.5,0.75,0.75,1024.0,19260817.0,1.0,0.7556,0.0838,0.1152,0.1244,0.2409,0.2368,85449768131600.88,186801754411980.72,182679116274362.12,2.46
400.0,1.0,2.0,0.5,0.75,0.75,4096.0,19260817.0,1.0,0.5215,0.3218,0.3154,0.1741,0.2072,0.2083,144490368787456.62,177948183027209.84,177821384992058.6,1.82
200.0,1.0,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.4518,0.3574,0.3384,0.1863,0.2017,0.2048,160014102261457.9,176783087131902.44,178718984733806.5,0.51
400.0,0.01,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.3512,0.3547,0.3397,0.2027,0.2021,0.2046,199391395751584.28,200739010203762.78,200752564530132.75,0.95
400.0,1.0,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.6837,0.1737,0.1652,0.1415,0.2287,0.23,103050517673884.55,181443011105244.9,184820239411376.9,1.24
400.0,1.0,2.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.5045,0.3425,0.3179,0.1771,0.204,0.2079,147441583837473.6,174663112792051.72,178213933213319.47,1.12
400.0,1.0,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.4886,0.3416,0.3256,0.18,0.2042,0.2068,150989146896077.84,175085270660224.0,178470178206039.22,1.0
200.0,0.01,2.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.3038,0.3067,0.2976,0.21,0.2095,0.211,219468025598126.6,220070209512754.34,220230166035952.8,0.51
200.0,1.0,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.5924,0.2398,0.2266,0.1607,0.2194,0.2214,125792543578787.92,178216884780853.75,182189251916088.22,0.66
200.0,1.0,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.4498,0.36,0.346,0.1867,0.2013,0.2036,160431337005293.56,176129845808523.72,178713689106681.22,0.54
200.0,1.0,2.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.4641,0.3615,0.3348,0.1842,0.2011,0.2053,156916891743818.2,173312980902785.62,178167725355405.25,0.6
200.0,1.0,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.4518,0.3574,0.3384,0.1863,0.2017,0.2048,160014102261457.9,176783087131902.44,178718984733806.5,0.54
200.0,1.0,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.4518,0.3574,0.3384,0.1863,0.2017,0.2048,160014102261457.9,176783087131902.44,178718984733806.5,0.52
400.0,0.01,4.0,0.3,0.25,0.25,1024.0,19260817.0,1.0,0.3982,0.3926,0.3729,0.1952,0.1961,0.1994,184379448545248.06,187759164476377.1,188496349767117.62,1.21
400.0,0.01,2.0,0.5,0.25,0.25,1024.0,19260817.0,1.0,0.3509,0.3544,0.3394,0.2027,0.2022,0.2046,199421407973186.88,200771243650253.56,200765638300250.25,0.97
400.0,0.01,2.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.3511,0.3548,0.3396,0.2027,0.2021,0.2046,199306349920509.44,200653842746087.0,200697183650400.88,1.11
400.0,0.01,2.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.3512,0.3547,0.3397,0.2027,0.2021,0.2046,199391395751584.28,200739010203762.78,200752564530132.75,0.95
400.0,0.01,2.0,0.3,0.25,0.25,4096.0,19260817.0,1.0,0.3512,0.3547,0.3397,0.2027,0.2021,0.2046,199391395751584.28,200739010203762.78,200752564530132.75,0.96
400.0,1.0,4.0,0.3,0.25,0.5,1024.0,19260817.0,1.0,0.72,0.1627,0.1627,0.1332,0.2303,0.2304,94015447212234.23,183281893026809.97,181461003259678.16,1.52
400.0,1.0,2.0,0.5,0.25,0.5,1024.0,19260817.0,1.0,0.5,0.3393,0.3202,0.1779,0.2045,0.2076,148391168710246.72,175752413099345.12,178168547116734.03,1.13
400.0,1.0,2.0,0.3,0.25,0.5,256.0,19260817.0,1.0,0.5045,0.3425,0.3179,0.1771,0.204,0.2079,147441583837473.6,174663112792051.72,178213933213319.47,1.12
400.0,1.0,2.0,0.3,0.25,0.5,4096.0,19260817.0,1.0,0.5045,0.3425,0.3179,0.1771,0.204,0.2079,147441583837473.6,174663112792051.72,178213933213319.47,1.15
400.0,1.0,4.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.6837,0.1737,0.1652,0.1415,0.2287,0.23,103050517673884.55,181443011105244.9,184820239411376.9,2.1
400.0,1.0,2.0,0.5,0.25,0.25,256.0,19260817.0,1.0,0.4909,0.3453,0.3211,0.1796,0.2036,0.2074,150879711153769.38,175080095423781.22,180624943811901.5,2.85
200.0,1.0,2.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.4628,0.3603,0.3223,0.1844,0.2013,0.2073,156588952018318.72,174855766509578.38,178540933667006.3,0.68
400.0,0.01,2.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.3513,0.3552,0.3402,0.2027,0.2021,0.2045,199150350286100.4,200456856414023.3,200515811834379.56,1.26
400.0,1.0,4.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.7233,0.1476,0.1178,0.1324,0.2323,0.2365,93279147243578.0,183816882980423.94,183926175722339.66,1.84
400.0,1.0,2.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.5047,0.3336,0.2963,0.1771,0.2054,0.2112,147196881822528.94,175986623659270.84,180876546234756.4,1.3
200.0,0.01,2.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.3038,0.3073,0.2979,0.21,0.2094,0.211,219383630743757.47,219907389958682.25,220129022756890.78,0.69
200.0,1.0,4.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.617,0.2288,0.2117,0.1557,0.221,0.2235,119190261560366.88,179359632685743.22,180861396327477.78,0.96
200.0,1.0,2.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.4637,0.3581,0.3273,0.1843,0.2016,0.2065,156170104290443.4,174386117049163.34,179681979742645.38,0.7
200.0,1.0,2.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.4628,0.3603,0.3223,0.1844,0.2013,0.2073,156588952018318.72,174855766509578.38,178540933667006.3,0.69
200.0,1.0,2.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.4628,0.3603,0.3223,0.1844,0.2013,0.2073,156588952018318.72,174855766509578.38,178540933667006.3,0.71
400.0,0.01,4.0,0.3,0.25,0.75,1024.0,19260817.0,1.0,0.3984,0.3926,0.3726,0.1952,0.1961,0.1994,184226429063911.2,187693530070635.6,188398666822344.75,1.79
400.0,0.01,2.0,0.5,0.25,0.75,1024.0,19260817.0,1.0,0.3513,0.3552,0.3402,0.2027,0.2021,0.2045,199156767502419.38,200462324057606.25,200522202725043.66,1.24
400.0,0.01,2.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.3513,0.3552,0.3402,0.2027,0.2021,0.2045,199150350286100.4,200456856414023.3,200515811834379.56,1.26
400.0,0.01,2.0,0.3,0.25,0.75,4096.0,19260817.0,1.0,0.3513,0.3552,0.3402,0.2027,0.2021,0.2045,199150350286100.4,200456856414023.3,200515811834379.56,1.25
400.0,1.0,4.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.7233,0.1476,0.1178,0.1324,0.2323,0.2365,93279147243578.0,183816882980423.94,183926175722339.66,1.83
400.0,1.0,2.0,0.5,0.25,0.75,256.0,19260817.0,1.0,0.504,0.3473,0.3124,0.1772,0.2033,0.2088,147270634241952.56,172662732192577.06,179152539836472.06,1.3
400.0,1.0,2.0,0.3,0.25,0.75,64.0,19260817.0,1.0,0.4986,0.3451,0.3325,0.1782,0.2036,0.2057,150090244007039.12,175556638451652.75,177119978219406.16,1.28
200.0,0.01,8.0,0.3,0.25,0.5,256.0,19260817.0,1.0,0.4215,0.3863,0.3683,0.1914,0.1971,0.2001,189259788393598.1,196926183849237.97,198528911741619.47,1.77
400.0,0.0001,8.0,0.3,0.25,0.5,256.0,19260817.0,1.0,0.0262,0.0249,0.0248,0.2483,0.2485,0.2486,281395367388575.34,281568553776995.7,281901867139880.75,3.42
400.0,1.0,8.0,0.3,0.25,0.5,256.0,19260817.0,1.0,0.9849,-0.1034,-0.1209,0.031,0.2643,0.2666,9451531302242.188,188155317765351.5,194628444193690.94,3.44
400.0,0.01,4.0,0.3,0.25,0.5,256.0,19260817.0,1.0,0.3986,0.3928,0.3728,0.1952,0.1961,0.1994,184128271039951.22,187580662125576.16,188323720482602.12,1.5
400.0,0.01,16.0,0.3,0.25,0.5,256.0,19260817.0,1.0,0.8896,0.3499,0.3353,0.0836,0.2029,0.2053,70504568849959.11,213265555964824.25,214910933330029.84,273.16
400.0,0.01,8.0,0.3,0.5,0.5,256.0,19260817.0,1.0,0.4819,0.4132,0.3917,0.1811,0.1928,0.1964,164665332157356.8,179195733030130.8,180858424379955.03,5.03
400.0,0.01,8.0,0.3,0.25,0.25,256.0,19260817.0,1.0,0.4785,0.4134,0.3904,0.1817,0.1927,0.1966,166044564196385.22,179672159291589.6,181643137993220.88,2.9
400.0,0.01,8.0,0.3,0.25,0.75,256.0,19260817.0,1.0,0.4793,0.4134,0.3911,0.1816,0.1927,0.1965,165581704888581.8,179429314530903.2,181573486902892.8,4.02
400.0,0.01,8.0,0.3,0.25,0.5,64.0,19260817.0,1.0,0.4779,0.4128,0.3922,0.1818,0.1928,0.1963,165887507215565.7,179465020544119.3,181137706616271.75,2.99
